0,original,13514221748086,13518778901832,4557153746,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13520577538662,13525125480828,4547942166,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13526936740176,13531492291240,4555551064,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13533329104142,13537871088752,4541984610,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13539689020150,13544237860204,4548840054,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13546048250384,13550592859538,4544609154,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13552369737874,13556918062226,4548324352,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13558689101002,13563227794082,4538693080,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13565010405646,13569556836520,4546430874,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13571366857682,13575906124488,4539266806,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13577765716614,13582311573138,4545856524,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13584125047478,13588674407500,4549360022,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13590484581940,13595045781344,4561199404,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13596840198500,13601389391624,4549193124,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13603200933922,13607756685670,4555751748,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13609558323080,13614105238162,4546915082,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13615917218076,13620468445408,4551227332,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13622346322268,13626885791060,4539468792,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
0,original,13628670703852,13633219837926,4549134074,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
1,data_reordered,13635027992582,13639577174866,4549182284,8,4,20,8,120*120,120 * 2,(120*120)/(120 * 2),200,1000
